,Submission,Title,Cited
2208,3151,Joint Visual Grounding and Tracking with Natural Language Specification,2
549,7763,UMat: Uncertainty-Aware Single Image High Resolution Material Capture,2
547,4869,Physics-Guided ISO-Dependent Sensor Noise Modeling for Extreme Low-Light Photography,2
363,18,Are Data-driven Explanations Robust against Out-of-distribution Data?,2
544,293,Blur Interpolation Transformer for Real-World Motion from Blur,2
543,5748,Burstormer: Burst Image Restoration and Enhancement Transformer,2
2303,9398,Modality-Agnostic Debiasing for Single Domain Generalization,2
449,350,Object pop-up: Can we infer 3D objects and their poses from human interactions alone?,2
2017,11626,Implicit 3D Human Mesh Recovery using Consistency with Pose and Shape from Unseen-view,2
54,6909,PLIKS: A Pseudo-Linear Inverse Kinematic Solver for 3D Human Body Estimation,2
41,4675,GANHead: Towards Generative Animatable Neural Head Avatars,2
2346,12206,The Dark Side of Dynamic Routing Neural Networks: Towards Efficiency Backdoor Injection,2
15,3553,TensoIR: Tensorial Inverse Rendering,2
820,3654,Fine-Grained Face Swapping via Regional GAN Inversion,2
814,1953,Painting 3D Nature in 2D: View Synthesis of Natural Scenes from a Single Semantic Mask,2
26,6992,Power Bundle Adjustment for Large-Scale 3D Reconstruction,2
850,6871,TokenHPE: Learning Orientation Tokens for Efficient Head Pose Estimation via Transformers,2
849,252,Global-to-Local Modeling for Video-based 3D Human Pose and Shape Estimation,2
853,2298,Rigidity-Aware Detection for 6D Object Pose Estimation,2
2037,6489,A Large-Scale Homography Benchmark,2
797,6626,StyleRF: Zero-shot 3D Style Transfer of Neural Radiance Fields,2
787,10408,Swept-Angle Synthetic Wavelength Interferometry,2
816,2018,NeRFInvertor: High Fidelity NeRF-GAN Inversion for Single-shot Real Image Animation,2
99,7479,LidarGait: Benchmarking 3D Gait Recognition with Point Clouds,2
845,2575,A2J-Transformer: Anchor-to-Joint Transformer Network for 3D Interacting Hand Pose Estimation from a Single RGB Image,2
793,5008,Grid-guided Neural Radiance Fields for Large Urban Scenes,2
2318,12009,Critical Learning Periods for Multisensory Integration in Deep Networks,2
60,7069,On the Benefits of 3D Pose and Tracking for Human Action Recognition,2
2034,6058,Self-Supervised Representation Learning for CAD,2
6,7829,Exact-NeRF: An Exploration of a Precise Volumetric Parameterization for Neural Radiance Fields,2
93,1662,Distilling Focal Knowledge from Imperfect Expert for 3D Object Detection,2
774,1951,Multi-view Adversarial Discriminator: Mine the Non-causal Factors for Object Detection in Unseen Domains,2
2048,1920,iDisc: Internal Discretization for Monocular Depth Estimation,2
830,3630,Hand Avatar: Free-Pose Hand Animation and Rendering from Monocular Video,2
2040,8256,Multi-sensor large-scale dataset for multi-view 3D reconstruction,2
854,7792,Crowd3D: Towards Hundreds of People Reconstruction from a Single Image,2
826,2904,NeuWigs: A Neural Dynamic model for Volumetric Hair Capture and Animation,2
114,6217,PointCMP: Contrastive Mask Prediction for Self-supervised Learning on Point Cloud Videos,2
776,85,Effective Ambiguity Attack Against Passport-based DNN Intellectual Property Protection Schemes through Fully Connected Layer Substitution,2
1622,12511,Deformable Mesh Transformer for 3D Human Mesh Recovery,1
1615,1751,JAWS: Just A Wild Shot for Cinematic Transfer in Neural Radiance Fields,1
1810,4741,Hierarchical Semantic Correspondence Networks for Video Paragraph Grounding,1
1334,7208,Visibility Constrained Wide-band Illumination Spectrum Design for Seeing-in-the-Dark,1
1329,1440,Learning Event Guided High Dynamic Range Video Reconstruction,1
360,11775,SplineCam: Exact Visualization and Characterization of Deep Network Geometry and Decision Boundaries,1
1319,5750,An In-depth Exploration of Person Re-identification and Gait Recognition in Cloth-Changing Conditions,1
1804,6874,Weakly Supervised Temporal Sentence Grounding with Uncertainty-Guided Self-training,1
1807,6294,Text with Knowledge Graph Augmented Transformer for Video Captioning,1
1681,9090,GrowSP: Unsupervised Semantic Segmentation of 3D Point Clouds,1
1809,2495,Dual Alignment Unsupervised Domain Adaptation for Video-Text Retrieval,1
348,2185,Batch Model Consolidation: A Multi-Task Model Consolidation Framework,1
38,6966,BlendFields: Few-Shot Example-Driven Facial Modeling,1
1617,4307,Structured 3D Features for Reconstructing Controllable Avatars,1
1323,2630,Skinned Motion Retargeting with Residual Perception of Motion Semantics & Geometry,1
1321,1365,LipFormer: High-fidelity and Generalizable Talking Face Generation with A Pre-learned Facial Codebook,1
1326,7057,Continuous Intermediate Token Learning with Implicit Motion Manifold for Keyframe Based Motion Interpolation,1
2309,6318,MixPHM: Redundancy-Aware Parameter-Efficient Tuning for Low-Resource Visual Question Answering,1
1801,8484,Two-Stream Networks for Weakly-Supervised Temporal Action Localization with Semantic-Aware Mechanisms,1
1790,8248,Latency Matters: Real-Time Action Forecasting Transformer,1
1372,10641,Efficient Hierarchical Entropy Model for Learned Point Cloud Compression,1
1783,1857,Generalized Relation Modeling for Transformer Tracking,1
1784,1586,Representation Learning for Visual Object Tracking by Masked Appearance Transfer,1
1786,6684,EVAL: Explainable Video Anomaly Localization,1
313,9030,Orthogonal Annotation Benefits Barely-supervised Medical Image Segmentation,1
2232,6416,LANIT: Language-Driven Image-to-Image Translation for Unlabeled Data,1
63,779,PoseExaminer: Automated Testing of Out-of-Distribution Robustness in Human Pose and Shape Estimation,1
320,9978,Detection of out-of-distribution samples using binary neuron activation patterns,1
322,9122,Exploring Structured Semantic Prior for Multi Label Recognition with Incomplete Labels,1
62,4345,Human Pose as Compositional Tokens,1
2226,10172,MAGVLT: Masked Generative Vision-and-Language Transformer,1
61,3229,Towards Stable Human Pose Estimation via Cross-View Fusion and Foot Stabilization,1
326,10920,Leveraging Inter-rater Agreement for Classification in the Presence of Noisy Labels,1
328,5518,Bootstrap Your Own Prior: Towards Distribution-Agnostic Novel Class Discovery,1
1338,11519,Zero-Shot Noise2Noise: Efficient Image Denoising without any Data,1
1353,1105,Neural Preset for Color Style Transfer,1
329,5541,Towards Realistic Long-Tailed Semi-Supervised Learning: Consistency Is All You Need,1
2222,2425,DegAE: A New Pretraining Paradigm for Low-level Vision,1
333,1667,Promoting Semantic Connectivity: Dual Nearest Neighbors Contrastive Learning for Unsupervised Domain Generalization,1
1797,9954,Post-Processing Temporal Action Detection,1
1346,314,Equivalent Transformation and Dual Stream Network Construction for Mobile Image Super-Resolution,1
1345,2767,Real-time 6K Image Rescaling with Rate-distortion Optimization,1
53,6647,MeMaHand: Exploiting Mesh-Mano Interaction for Single Image Two-Hand Reconstruction,1
1342,8865,Visual Recognition-Driven Image Restoration for Multiple Degradation with Intrinsic Semantics Recovery,1
1607,3276,GlassesGAN: Eyewear Personalization using Synthetic Appearance Discovery and Targeted Subspace Modeling,1
2339,8566,Revisiting Reverse Distillation for Anomaly Detection,1
2206,11246,DeCo : Decomposition and Reconstruction for Compositional Temporal Grounding via Coarse-to-Fine Contrastive Ranking,1
342,8231,Learning Joint Latent Space EBM Prior Model for Multi-layer Generator,1
43,9161,Blowing in the Wind: CycleNet for Human Cinemagraphs from Still Images,1
1815,7646,Discovering the Real Association: Multimodal Causal Reasoning in Video Question Answering,1
1812,6072,Learning Emotion Representations from Verbal and Nonverbal Communication,1
366,9611,NIPQ: Noise proxy-based Integrated Pseudo-Quantization,1
1827,9345,Leveraging per Image-Token Consistency for Vision-Language Pre-training,1
1828,8221,Improving Visual Grounding by Encouraging Consistent Gradient-based Explanations,1
1637,7985,HS-Pose: Hybrid Scope Feature Extraction for Category-level Object Pose Estimation,1
1268,11592,Co-SLAM: Joint Coordinate and Sparse Parametric Encodings for Neural Real-Time SLAM,1
1638,6340,ScarceNet: Animal Pose Estimation with Scarce Annotations,1
421,1628,Learning Detailed Radiance Manifolds for High-Fidelity and 3D-Consistent Portrait Synthesis from Monocular Image,1
1265,2903,K3DN: Disparity-aware Kernel Estimation for Dual-Pixel Defocus Deblurring,1
423,6370,VIVE3D: Viewpoint-Independent Video Editing using 3D-Aware GANs,1
427,4733,Implicit Identity Driven Deepfake Face Swapping Detection,1
1262,8155,DynamicStereo: Consistent Dynamic Depth from Stereo Videos,1
11,3647,Frequency-Modulated Point Cloud Rendering with Easy Editing,1
1644,2228,Learning the Distribution of Errors in Stereo Matching for Joint Disparity and Uncertainty Estimation,1
2009,7976,PAniC-3D: Stylized Single-view 3D Reconstruction from Portraits of Anime Characters,1
1835,155,MSINet: Twins Contrastive Search of Multi-Scale Interaction for Object ReID,1
431,10781,DSFNet: Dual Space Fusion Network for Occlusion-Robust 3D Dense Face Alignment,1
1253,6567,Privacy-Preserving Representations are not Enough: Recovering Scene Content from Camera Poses,1
1251,5311,Efficient Second-Order Plane Adjustment,1
1250,1932,Learning Correspondence Uncertainty via Differentiable Nonlinear Least Squares,1
436,5411,Synthesizing Photorealistic Virtual Humans Through Cross-modal Disentanglement,1
1668,2928,Weakly Supervised Monocular 3D Object Detection using Multi-View Projection and Direction Consistency,1
440,4444,Normal-guided Garment UV Prediction for Human Re-texturing,1
1666,2454,BEV-SAN: Accurate BEV 3D Object Detection via Slice Attention Networks,1
10,5116,SurfelNeRF: Neural Surfel Radiance Fields for Online Photorealistic Reconstruction of Indoor Scenes,1
1842,7621,DATE: Domain Adaptive Product Seeker for E-commerce,1
442,5448,SeSDF: Self-evolved Signed Distance Field for Implicit 3D Clothed Human Reconstruction,1
1243,2369,Scene-aware Egocentric 3D Human Pose Estimation,1
3,650,VDN-NeRF: Resolving Shape-Radiance Ambiguity via View-Dependence Normalization,1
445,9788,Fantastic Breaks: A Dataset of Paired 3D Scans of Real-World Broken Objects and Their Complete Counterparts,1
2179,10734,Hierarchical Semantic Contrast for Scene-aware Video Anomaly Detection,1
417,2043,MM-3DScene: 3D Scene Understanding by Customizing Masked Modeling with Informative-Preserved Reconstruction and Self-Distilled Consistency,1
1275,2882,Learned Two-Plane Perspective Prior based Image Resampling for Efficient Object Detection,1
1636,10478,ViPLO: Vision Transformer based Pose-Conditioned Self-Loop Graph for Human-Object Interaction Detection,1
1818,8158,Policy Adaptation from Foundation Model Feedback,1
2344,3950,Rethinking Domain Generalization for Face Anti-spoofing: Separability and Alignment,1
373,5548,OmniAL: A unified CNN framework for unsupervised anomaly localization,1
1624,2355,Bringing Inputs to Shared Domains for 3D Interacting Hands Recovery in the Wild,1
1303,1769,Generalizable Local Feature Pre-training for Deformable Shape Analysis,1
306,9294,Unknown Sniffer for Object Detection: Don't Turn a Blind Eye to Unknown Objects,1
34,6500,FFHQ-UV: Normalized Facial UV-Texture Dataset for 3D Face Reconstruction,1
2199,12156,Hierarchical Video-Moment Retrieval and Step-Captioning,1
378,8237,The Resource Problem of Using Linear Layer Leakage Attack in Federated Learning,1
1298,2984,NerVE: Neural Volumetric Edges for Parametric Curve Extraction from Point Cloud,1
380,6308,Implicit Identity Leakage: The Stumbling Block to Improving Deepfake Detection Generalization,1
1296,9687,AnchorFormer: Point Cloud Completion from Discriminative Nodes,1
1678,5927,Single Domain Generalization for LiDAR Semantic Segmentation,1
1295,7049,GeoMAE: Masked Geometric Target Prediction for Self-supervised Point Cloud Pre-Training,1
1677,4943,PeakConv: Learning Peak Receptive Field for Radar Semantic Segmentation,1
415,9238,Towards Unbiased Volume Rendering of Neural Implicit Surfaces with Geometry Priors,1
2349,12464,A Practical Upper Bound for the Worst-Case Attribution Deviations,1
389,11527,Jedi: Entropy-based Localization and Removal of Adversarial Patches,1
2192,12,Open Set Action Recognition via Multi-Label Evidential Learning,1
21,6419,Unsupervised Contour Tracking of Live Cells by Mechanical and Cycle Consistency Losses,1
403,4516,Multiscale Tensor Decomposition and Rendering Equation Encoding for View Synthesis,1
1633,2403,Trajectory-Aware Body Interaction Transformer for Multi-Person Pose Forecasting,1
19,9654,A Unified Spatial-Angular Structured Light for Single-View Acquisition of Shape and Reflectance,1
406,7258,Fast Monocular Scene Reconstruction with Global-Sparse Local-Dense Grids,1
408,5820,Plateau-Reduced Differentiable Path Tracing,1
409,10128,NeFII: Inverse Rendering for Reflectance Decomposition with Near-Field Indirect Illumination,1
410,9002,WildLight: In-the-wild Inverse Rendering with a Flashlight,1
1822,6442,VQACL: A Novel Visual Question Answering Continual Learning Setting,1
2187,2259,A Light Weight Model for Active Speaker Detection,1
65,5469,Semi-Supervised 2D Human Pose Estimation Driven by Position Inconsistency Pseudo Label Correction Module,1
281,11803,IFSeg: Image-free Semantic Segmentation via Vision-Language Model,1
2239,9353,Learning to Name Classes for Vision and Language Models,1
1470,5188,HGFormer: Hierarchical Grouping Transformer for Domain Generalized Semantic Segmentation,1
154,2432,On the Difficulty of Unpaired Infrared-to-Visible Video Translation: Fine-Grained Content-Rich Patches Transfer,1
1497,6088,Balanced Energy Regularization Loss for Out-of-distribution Detection,1
1738,9659,AccelIR: Task-aware Image Compression for Accelerating Neural Restoration,1
1740,2631,Guided Depth Super-Resolution by Deep Anisotropic Diffusion,1
2316,6221,Multi-level Logit Distillation,1
163,3762,Perception-Oriented Single Image Super-Resolution using Optimal Objective Estimation,1
1486,1134,Ambiguity-Resistant Semi-Supervised Learning for Dense Object Detection,1
2317,8341,Preserving Linear Separability in Continual Learning by Backward Feature Projection,1
168,1674,Local Implicit Normalizing Flow for Arbitrary-Scale Image Super-Resolution,1
1479,7237,The Treasure Beneath Multiple Annotations: An Uncertainty-aware Edge Detector,1
1477,9521,Boosting Low-Data Instance Segmentation by Unsupervised Pre-training with Saliency Prompt,1
