,Submission,Title,Cited
3145,3145,Transfer Learning with Pre-trained Conditional Generative Models,1
3574,3574,Improve learning combining crowdsourced labels by weighting Areas Under the Margin,1
4018,4018,Evaluating Fairness Without Sensitive Attributes: A Framework Using Only Auxiliary Models,1
2055,2055,Learning to Extrapolate: A Transductive Approach,1
3745,3745,Instance-wise Batch Label Restoration via Gradients in Federated Learning,1
2246,2246,Improved Sample Complexity for Reward-free Reinforcement Learning under Low-rank MDPs,1
2572,2572,The Curse of Low Task Diversity: On the Failure of Transfer Learning to Outperform MAML and their Empirical Equivalence,1
2061,2061,Causal Estimation for Text Data with (Apparent) Overlap Violations,1
3140,3140,Exploring Temporally Dynamic Data Augmentation for Video Recognition,1
3546,3546,Improving Deep Regression with Ordinal Entropy,1
2238,2238,Disentangling the Mechanisms Behind Implicit Regularization in SGD,1
3349,3349,The Convergence Rate of SGD's Final Iterate: Analysis on Dimension Dependence,1
3348,3348,Compound Tokens: Channel Fusion for Vision-Language Representation Learning,1
2069,2069,Wasserstein Barycenter-based Model Fusion and Linear Mode Connectivity of Neural Networks,1
2072,2072,PD-MORL: Preference-Driven Multi-Objective Reinforcement Learning Algorithm,1
3987,3987,Hierarchies of Reward Machines,1
2214,2214,ROCO: A General Framework for Evaluating Robustness of Combinatorial Optimization Solvers on Graphs,1
3553,3553,Take 5: Interpretable Image Classification with a Handful of Features,1
3770,3770,Masked Unsupervised Self-training for Label-free Image Classification,1
3784,3784,AutoDisc: Automatic Distillation Schedule for Large Language Model Compression,1
2657,2657,On Structural Expressive Power of Graph Transformers,1
2149,2149,NAPG: Non-Autoregressive Program Generation for Hybrid Tabular-Textual Question Answering,1
3466,3466,Impossibly Good Experts and How to Follow Them,1
3467,3467,On Convergence of Average-Reward Off-Policy Control Algorithms in Weakly-Communicating MDPs,1
2175,2175,Brainformers: Trading Simplicity for Efficiency,1
2647,2647,Formal Interpretability with Merlin-Arthur Classifiers,1
3941,3941,Visual Transformation Telling,1
3781,3781,Generative Recorrupted-to-Recorrupted: An Unsupervised Image Denoising Network for Arbitrary Noise Distribution,1
2625,2625,G-CEALS: Gaussian Cluster Embedding in Autoencoder Latent Space for Tabular Data Representation,1
2158,2158,Offline Equilibrium Finding,1
2642,2642,On the Data-Efficiency with Contrastive Image Transformation in Reinforcement Learning,1
2171,2171,Adaptive Weight Decay: On The Fly Weight Decay Tuning for Improving Robustness,1
3559,3559,Robust Constrained Reinforcement Learning,1
3330,3330,Average Sensitivity of Decision Tree Learning,1
2663,2663,Rethinking Positive Sampling for Contrastive Learning with Kernel,1
3475,3475,Parameter-varying neural ordinary differential equations with partition-of-unity networks,1
2670,2670,Pruning Parameterization with Bi-level Optimization for Efficient Semantic Segmentation on the Edge,1
3476,3476,Robust Reinforcement Learning with Distributional Risk-averse formulation,1
2671,2671,How deep convolutional neural networks lose spatial information with training,1
2411,2411,Amos: An Adam-style Optimizer with Adaptive Weight Decay towards Model-Oriented Scale,1
2197,2197,Which Invariance Should We Transfer? A Causal Minimax Learning Approach,1
2133,2133,A Semantic Hierarchical Graph Neural Network for Text Classification,1
3128,3128,Non-equispaced Fourier Neural Solvers for PDEs,1
3981,3981,Become a Proficient Player with Limited Data through Watching Pure Videos,1
2125,2125,An Adaptive Policy to Employ Sharpness-Aware Minimization,1
2123,2123,Learning to Optimize Quasi-Newton Methods,1
2676,2676,Class-Incremental Learning with Repetition,1
2599,2599,Expressive Monotonic Neural Networks,1
2207,2207,Autoencoding Hyperbolic Representation for Adversarial Generation,1
2598,2598,"Perceive, Ground, Reason, and Act: A Benchmark for General-purpose Visual Representation",1
2565,2565,Generalization and Estimation Error Bounds for Model-based Neural Networks,1
3920,3920,Rethinking Graph Lottery Tickets: Graph Sparsity Matters,1
3738,3738,Delving into Discrete Normalizing Flows on SO(3) Manifold for Probabilistic Rotation Modeling,1
1993,1993,Best Possible Q-Learning,1
3696,3696,Social and environmental impact of recent developments in machine learning on biology and chemistry research,1
3698,3698,When to Make and Break Commitments?,1
3265,3265,Harnessing Mixed Offline Reinforcement Learning Datasets via Trajectory Weighting,1
2285,2285,Collecting The Puzzle Pieces: Disentangled Self-Driven Human Pose Transfer by Permuting Textures,1
2533,2533,Approximate Conditional Coverage via Neural Model Approximations,1
1992,1992,Equivariant Disentangled Transformation for Domain Generalization under Combination Shift,1
3072,3072,GPR-Net: Multi-view Layout Estimation via a Geometry-aware Panorama Registration Network,1
4046,4046,DFlow: Learning to Synthesize Better Optical Flow Datasets via a Differentiable Pipeline,1
3777,3777,Grouped self-attention mechanism for a memory-efficient Transformer,1
1995,1995,Winning Both the Accuracy of Floating Point Activation and the Simplicity of Integer Arithmetic,1
3155,3155,CircNet: Meshing 3D Point Clouds with Circumcenter Detection,1
3447,3447,To be robust and to be fair: aligning fairness with robustness,1
3703,3703,Learning Heterogeneous Interaction Strengths by Trajectory Prediction with Graph Neural Network,1
2803,2803,D4FT: A Deep Learning Approach to Kohn-Sham Density Functional Theory,1
3903,3903,Implicit Offline Reinforcement Learning via Supervised Learning,1
1977,1977,Optical Flow Regularization of Implicit Neural Representations for Video Frame Interpolation,1
2526,2526,Efficient Edge Inference by Selective Query,1
3260,3260,Supernet Training for Federated Image Classification Under System Heterogeneity,1
3901,3901,Federated Learning of Large Models at the Edge via Principal Sub-Model Training,1
3258,3258,Schema Inference for Interpretable Image Classification,1
4062,4062,TimelyFL: Heterogeneity-aware Asynchronous Federated Learning with Adaptive Partial Training,1
3816,3816,Bag of Tricks for FGSM Adversarial Training,1
3498,3498,Sequential Latent Variable Models for Few-Shot High-Dimensional Time-Series Forecasting,1
3819,3819,Deep Generative Modeling on Limited Data with Regularization by Nontransferable Pre-trained Models,1
3056,3056,A Differential Geometric View and Explainability of GNN on Evolving Graphs,1
3821,3821,Defense against Backdoor Attacks via Identifying and Purifying Bad Neurons,1
1959,1959,UNREAL: Unlabeled Nodes Retrieval and Labeling for Heavily-imbalanced Node Classification,1
2505,2505,Interpretable Debiasing of Vectorized Language Representations with Iterative Orthogonalization,1
2854,2854,Jointist: Simultaneous Improvement of Multi-instrument Transcription and Music Source Separation via Joint Training,1
3683,3683,Planckian Jitter: countering the color-crippling effects of color jitter on self-supervised training,1
3388,3388,Progressive Transformation Learning For Leveraging Virtual Images in Training,1
2002,2002,Restoration based Generative Models,1
4044,4044,Universal Vision-Language Dense Retrieval: Learning A Unified Representation Space for Multi-Modal Retrieval,1
2051,2051,Excess risk analysis for epistemic uncertainty with application to variational inference,1
4025,4025,Information-Theoretic Analysis of Unsupervised Domain Adaptation,1
3800,3800,Gated Domain Units for Multi-source Domain Generalization,1
2557,2557,Calibrating Transformers via Sparse Gaussian Processes,1
2764,2764,Less is More: Rethinking Few-Shot Learning and Recurrent Neural Nets,1
3282,3282,Can Language Models Make Fun? A Case Study in Chinese Comical Crosstalk,1
2757,2757,Improving Deep Policy Gradients with Value Function Search,1
3091,3091,ContextSpeech: Expressive and Efficient Text-to-Speech for Paragraph Reading,1
2255,2255,Thrust: Adaptively Propels Large Language Models with External Knowledge,1
3075,3075,Pareto Optimization for Active Learning under Out-of-Distribution Data Scenarios,1
2561,2561,Abstracting Imperfect Information Away from Two-Player Zero-Sum Games,1
2564,2564,The Dark Side of AutoML: Towards Architectural Backdoor Search,1
2747,2747,Collaborative Symmetricity Exploitation for Offline Learning of Hardware Design Solver,1
3733,3733,On the complexity of nonsmooth automatic differentiation,1
3735,3735,Bag of Tricks for Unsupervised Text-to-Speech,1
3484,3484,Stochastic Multi-Person 3D Motion Forecasting,1
2550,2550,Risk Control for Online Learning Models,1
3151,3151,Exact manifold Gaussian Variational Bayes,1
3279,3279,Rethinking the Structure of Stochastic Gradients: Empirical and Statistical Evidence,1
3575,3575,Distraction is All You Need For Fairness,1
2027,2027,On Compositional Uncertainty Quantification for Seq2seq Graph Parsing,1
2548,2548,Pitfalls of Gaussians as a noise distribution in NCE,1
4032,4032,Why Adversarial Training of ReLU Networks Is Difficult?,1
2544,2544,Basis for Intentions: Efficient Inverse Reinforcement Learning using Past Experience,1
3541,3541,Understanding Hindsight Goal Relabeling Requires Rethinking Divergence Minimization,1
2019,2019,Imbalanced Semi-supervised Learning with Bias Adaptive Classifier,1
2275,2275,K-SAM: Sharpness-Aware Minimization at the Speed of SGD,1
4036,4036,Can We Faithfully Represent Absence States to Compute Shapley Values on a DNN?,1
2539,2539,Towards Representative Subset Selection for Self-Supervised Speech Recognition,1
2535,2535,Private Data Stream Analysis for Universal Symmetric Norm Estimation,1
2012,2012,Any-scale Balanced Samplers for Discrete Space,1
2799,2799,Knowledge-Driven Active Learning,1
4042,4042,Semi-supervised learning of partial differential operators and dynamical flows,1
3202,3202,Bias Mimicking: A Simple Sampling Approach for Bias Mitigation,1
1717,1717,FastFill: Efficient Compatible Model Update,1
134,134,Smooth image-to-image translations with latent space interpolations,1
311,311,Computational Language Acquisition with Theory of Mind,1
1546,1546,Interpreting Class Conditional GANs with Channel Awareness,1
736,736,Panning for Gold in Federated Learning: Targeted Text Extraction under Arbitrarily Large-Scale Aggregation,1
4898,4898,Confidence and Dispersity Speak: Characterising Prediction Matrix for Unsupervised Accuracy Estimation,1
4803,4803,FreeSeg: Free Mask from Interpretable Contrastive Language-Image Pretraining for Semantic Segmentation,1
304,304,Imitating Graph-Based Planning with Goal-Conditioned Policies,1
302,302,Challenging Common Assumptions about Catastrophic Forgetting,1
299,299,Rethinking Symbolic Regression: Morphology and Adaptability in the Context of Evolutionary Algorithms,1
201,201,Adaptive Computation with Elastic Input Sequence,1
4267,4267,Link Prediction without Graph Neural Networks,1
4901,4901,Slimmable Networks for Contrastive Self-supervised Learning,1
412,412,The Best of Both Worlds: Accurate Global and Personalized Models through Federated Learning with Data-Free Hyper-Knowledge Distillation,1
295,295,Hyper-parameter Tuning for Fair Classification without Sensitive Attribute Access,1
717,717,Learning Harmonic Molecular Representations on Riemannian Manifold,1
1567,1567,Multi-objective optimization via equivariant deep hypervolume approximation,1
417,417,Quantile Risk Control: A Flexible Framework for Bounding the Probability of High-Loss Predictions,1
713,713,Information Plane Analysis for Dropout Neural Networks,1
1006,1006,Towards convergence to Nash equilibria in two-team zero-sum games,1
4509,4509,Networks are Slacking Off: Understanding Generalization Problem in Image Deraining,1
4273,4273,Discovering the Representation Bottleneck of Graph Neural Networks from Multi-order Interactions,1
704,704,Dissecting adaptive methods in GANs,1
973,973,Injecting knowledge into language generation: a case study in auto-charting after-visit care instructions from medical dialogue,1
957,957,EENet: Learning to Early Exit for Adaptive Inference,1
4603,4603,NASiam: Efficient Representation Learning using Neural Architecture Search for Siamese Networks,1
194,194,Text2Model: Model Induction for Zero-shot Generalization Using Task Descriptions,1
1517,1517,Gradient flow in the gaussian covariate model: exact solution of learning curves and multiple descent structures,1
126,126,Learning Group Importance using the Differentiable Hypergeometric Distribution,1
4370,4370,Sound Randomized Smoothing in Floating-Point Arithmetic,1
749,749,GROOT: Corrective Reward Optimization for Generative Sequential Labeling,1
4283,4283,Is Stochastic Gradient Descent Near Optimal?,1
1523,1523,Differentiable and transportable structure learning,1
961,961,Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules,1
4758,4758,E-CRF: Embedded Conditional Random Field for Boundary-caused Class Weights Confusion in Semantic Segmentation,1
195,195,LiftedCL: Lifting Contrastive Learning for Human-Centric Perception,1
1531,1531,SeKron: A Decomposition Method Supporting Many Factorization Structures,1
1532,1532,Localized Randomized Smoothing for Collective Robustness Certification,1
